2025-03-15 07:09:46 root         INFO     Starting GetRecords Consumer
2025-03-15 07:10:13 root         INFO     Produced record 49661430722062876345935634959754973705392197150902845442 to Shard shardId-000000000000


2025-03-15 07:10:13 root         INFO     Read User Session {'session_id': 'a01d91e4-a52e-4ee2-970c-75867d49e6e9', 'customer_number': 434, 'city': 'Newark', 'country': 'USA', 'credit_limit': 97974, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336908146271713969128899379986450
2025-03-15 07:10:13 root         INFO     Processed User Session {'session_id': 'a01d91e4-a52e-4ee2-970c-75867d49e6e9', 'customer_number': 434, 'city': 'Newark', 'country': 'USA', 'credit_limit': 97974, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 13, 964450), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 9, 'total_different_products': 2}
2025-03-15 07:10:13 root         INFO     Produced record 49661430722062876345935634959765854037768728813475201026 to Shard shardId-000000000000


2025-03-15 07:10:13 root         INFO     Read User Session {'session_id': 'c34b8445-8585-4003-9286-43e6976032cf', 'customer_number': 247, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 86371, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_2610', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336908359042658221303771567226898
2025-03-15 07:10:13 root         INFO     Processed User Session {'session_id': 'c34b8445-8585-4003-9286-43e6976032cf', 'customer_number': 247, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 86371, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_2610', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 13, 988114), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 3}
2025-03-15 07:10:13 root         INFO     Produced record 49661430722062876345935634959780361147604104363571675138 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '8f823412-5ed4-404d-8023-134704d7b739', 'customer_number': 410, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 78190, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336939704071309189417190966689810
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '8f823412-5ed4-404d-8023-134704d7b739', 'customer_number': 410, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 78190, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 11768), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 14, 'total_different_products': 4}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959792450405800250655318736898 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'd6a52f63-0ea4-4342-9e4c-33830c997e80', 'customer_number': 414, 'city': 'Boston', 'country': 'USA', 'credit_limit': 73993, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S72_3212', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_1578', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336970842373645003428815332966418
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'd6a52f63-0ea4-4342-9e4c-33830c997e80', 'customer_number': 414, 'city': 'Boston', 'country': 'USA', 'credit_limit': 73993, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S72_3212', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_1578', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 33935), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 8, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959809375367274855463764623362 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '028077db-5d5b-4f9e-aef2-9768c9876bb0', 'customer_number': 163, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 90221, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_3856', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336987063740292592526998550609938
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '028077db-5d5b-4f9e-aef2-9768c9876bb0', 'customer_number': 163, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 90221, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_3962', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_3856', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 55790), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 0, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959820255699651387126336978946 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '95bae1f9-df90-4367-ac20-e4d7bbb7cb33', 'customer_number': 354, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 16481, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336989427190269939127722295951378
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '95bae1f9-df90-4367-ac20-e4d7bbb7cb33', 'customer_number': 354, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 16481, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 78111), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959837180661125991934782865410 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '158cf57a-c474-4744-996b-152bd01b542c', 'customer_number': 172, 'city': 'Lyon', 'country': 'France', 'credit_limit': 29267, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336995900988033975468395956535314
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '158cf57a-c474-4744-996b-152bd01b542c', 'customer_number': 172, 'city': 'Lyon', 'country': 'France', 'credit_limit': 29267, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 101745), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959846852067682908968180514818 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '363b9aca-8b8c-42ca-b9cc-0d9c07735e62', 'customer_number': 130, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 56038, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337002110031043516205349075943442
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '363b9aca-8b8c-42ca-b9cc-0d9c07735e62', 'customer_number': 130, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 56038, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 124752), 'overall_product_quantity': 27, 'overall_in_shopping_cart': 27, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959861359177518284518276988930 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '2ae00224-e2fc-4c06-bd65-eda408ae5631', 'customer_number': 191, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 91370, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337016487785816192993903427715090
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '2ae00224-e2fc-4c06-bd65-eda408ae5631', 'customer_number': 191, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 91370, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 147538), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 9, 'total_different_products': 4}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959874657361534045439198756866 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '1b52c937-e813-4737-9643-40cee9e76b4d', 'customer_number': 294, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 52769, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337018845191164441521481299525650
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '1b52c937-e813-4737-9643-40cee9e76b4d', 'customer_number': 294, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 52769, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 174018), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 9, 'total_different_products': 1}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959884328768090962472596406274 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'c0ac69c0-3e10-4c75-8762-6931d108dc5f', 'customer_number': 475, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 148968, 'browse_history': [{'product_code': 'S24_2360', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337020613849638537724444930998290
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'c0ac69c0-3e10-4c75-8762-6931d108dc5f', 'customer_number': 475, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 148968, 'browse_history': [{'product_code': 'S24_2360', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 195782), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959894000174647879505994055682 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '90b9ac9c-8c36-4ec6-87a2-33632cf19e2a', 'customer_number': 206, 'city': 'Wellington', 'country': 'New Zealand', 'credit_limit': 115079, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_4258', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337021101046743842420139776540690
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '90b9ac9c-8c36-4ec6-87a2-33632cf19e2a', 'customer_number': 206, 'city': 'Wellington', 'country': 'New Zealand', 'credit_limit': 115079, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_4258', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 219345), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 0, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959904880507024411168566411266 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'f4ec95b0-c05f-4f7c-bccb-a1c11cc28255', 'customer_number': 363, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 27948, 'browse_history': [{'product_code': 'S18_2238', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1578', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337056844147526568555321390792722
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'f4ec95b0-c05f-4f7c-bccb-a1c11cc28255', 'customer_number': 363, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 27948, 'browse_history': [{'product_code': 'S18_2238', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1578', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 243072), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 7, 'total_different_products': 4}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959916969765220557460313473026 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '44de32c5-37e5-4bae-8b9b-4327b696e90c', 'customer_number': 340, 'city': 'Bridgewater', 'country': 'USA', 'credit_limit': 62618, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_1342', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337059268043794895887572590919698
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '44de32c5-37e5-4bae-8b9b-4327b696e90c', 'customer_number': 340, 'city': 'Bridgewater', 'country': 'USA', 'credit_limit': 62618, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_1342', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 271390), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959953237539808996335554658306 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'aa789ca5-fce3-403a-b67c-32245bddb462', 'customer_number': 140, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 126617, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2325', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337076107171536308061470241849362
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'aa789ca5-fce3-403a-b67c-32245bddb462', 'customer_number': 140, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 126617, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2325', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_4027', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 298860), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 2, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959976207130381674289874075650 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '0537712b-f331-4d4d-b69f-861850576f3a', 'customer_number': 109, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 15740, 'browse_history': [{'product_code': 'S24_4620', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3259', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_3505', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337083082673515484473595002880018
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '0537712b-f331-4d4d-b69f-861850576f3a', 'customer_number': 109, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 15740, 'browse_history': [{'product_code': 'S24_4620', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3259', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_3505', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 323442), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 8, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634959994341017675893727494668290 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'dbb3f8ca-3146-4045-88fb-95615b41172c', 'customer_number': 463, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 45283, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337084227526266659527767047012370
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'dbb3f8ca-3146-4045-88fb-95615b41172c', 'customer_number': 463, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 45283, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 347801), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960017310608248571681814085634 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '5f3f440c-fbb3-4084-8fc7-5f1170a51b25', 'customer_number': 351, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 86862, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337112955230518161967648818069522
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '5f3f440c-fbb3-4084-8fc7-5f1170a51b25', 'customer_number': 351, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 86862, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 372163), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960036653421362405748609384450 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '43ed633d-6ac6-48c8-9d36-50ce4f11d820', 'customer_number': 403, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 131794, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_1889', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_2870', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337121343966780467881347530096658
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '43ed633d-6ac6-48c8-9d36-50ce4f11d820', 'customer_number': 403, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 131794, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_1889', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_2870', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 393106), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 9, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960052369457017395927880564738 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '02053730-ed7e-4870-8e33-938c21a21c38', 'customer_number': 235, 'city': 'Kobenhavn', 'country': 'Denmark', 'credit_limit': 59142, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337128923931669451607990924738578
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '02053730-ed7e-4870-8e33-938c21a21c38', 'customer_number': 235, 'city': 'Kobenhavn', 'country': 'Denmark', 'credit_limit': 59142, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 416144), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960070503344311615365501157378 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '3d7c7d34-92e7-4ec4-9f5f-fed094b80048', 'customer_number': 299, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 99576, 'browse_history': [{'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337130894480755423454095451619346
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '3d7c7d34-92e7-4ec4-9f5f-fed094b80048', 'customer_number': 299, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 99576, 'browse_history': [{'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 439937), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 14, 'total_different_products': 2}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960075339047590073882199982082 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'e8e4c85e-3c43-447b-aa3a-b2724e0655ef', 'customer_number': 190, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 103199, 'browse_history': [{'product_code': 'S24_1578', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2766', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3233', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337145364113890390953986044723218
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'e8e4c85e-3c43-447b-aa3a-b2724e0655ef', 'customer_number': 190, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 103199, 'browse_history': [{'product_code': 'S24_1578', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2766', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3233', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 465391), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 6, 'total_different_products': 4}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960094681860703907948995280898 to Shard shardId-000000000000


